RECORD,Wdir_Avg,Wavg_Avg,Wmax_Max,Tair_Avg,RHum_Avg,Pair_Avg,Rintensity_Avg
1239152,258.5,4.866666,6.8,6.9,75.53333,973.7,0
1239153,238,5.733333,7.8,6.9,75.36667,973.6333,0
1239154,234.1667,4.9,7.2,6.9,75.23333,973.6166,0
1239155,240.5,5.1,6.2,6.966667,75.28333,973.7,0
1239156,245.6667,4.083333,5.7,7,75.26666,973.7,0
1239157,230.6667,3.233333,5.1,7,75.36667,973.7,0
1239158,253.1667,4.283333,6,7,75.28333,973.7,0
1239159,240.8333,3.383333,4.5,7,75.31667,973.75,0
1239160,255.8333,3.866667,5.8,6.949999,75.46667,973.8167,0
1239161,233.5,4.783333,6.2,6.983333,75.56667,973.8333,0
1239162,236.8333,5.85,8.3,6.9,75.46667,973.9,0
1239163,253.1667,4.216667,6.9,6.9,75.55,973.95,0
1239164,236.3333,4.75,7.6,6.9,75.7,973.95,0
1239165,237.5,4.2,6.6,6.9,75.95,974,0
1239166,240.5,5.833333,8.2,6.9,76.25,973.9666,0
1239167,250.8333,6.116667,8.7,6.883333,76.5,974,0
1239168,233.1667,5.25,7.6,6.8,76.83334,974.05,0
1239169,222.6667,4.166667,6.9,6.8,76.96667,974.0667,0
1239170,254,6.9,9.2,6.766666,77.03333,974.0833,0
1239171,235.6667,6.733333,8.8,6.699999,76.85,974.0833,0
1239172,240,6.116666,10.3,6.699999,76.78333,974.1667,0
1239173,246.8333,6.5,9.4,6.699999,76.48333,974.0999,0
1239174,243.5,5.533333,6.6,6.699999,76.43333,974.0833,0
1239175,251.3333,5.383333,8.2,6.699999,76.35,974.1333,0
1239176,243.8333,4.5,7.8,6.699999,76.38333,974.0999,0
1239177,241.8333,5.633333,7.3,6.699999,76.41666,974.0999,0
1239178,235.8333,4.85,6.6,6.699999,76.38333,974.0667,0
1239179,225.3333,4.35,6.5,6.699999,76.41666,974.0333,0
1239180,235,5.816666,7.2,6.699999,76.26667,973.95,0
1239181,234.3333,6.6,8.3,6.633333,76.2,973.9666,0
1239182,227.1667,3.7,5.8,6.6,76.23333,974,0
1239183,233,3.866667,5.4,6.6,76.31667,973.9666,0
1239184,221.1667,4.65,6.8,6.6,76.38333,973.9,0
1239185,227,5.183333,6.5,6.55,76.4,973.95,0
1239186,235.3333,5.066667,6.2,6.5,76.28333,973.9,0
1239187,235.8333,5.449999,6.8,6.5,76.18333,973.9167,0
1239188,230.8333,5.216667,7.3,6.5,76.03333,973.9,0
1239189,247.6667,4.766666,6.7,6.5,76.03333,973.9666,0
1239190,240,4.2,5.7,6.483333,76.01666,973.9833,0
1239191,247.3333,4.383333,6.7,6.483333,76.1,974,0
1239192,244.3333,4.483333,5.8,6.4,76.06667,973.9167,0
1239193,242.6667,5.333333,6.5,6.4,76.05,973.9833,0
1239194,227.8333,4.316666,6.5,6.4,75.98333,974,0
1239195,222.6667,4.1,6,6.4,76.1,974,0
1239196,234.8333,5.533333,7.5,6.4,76.23333,974.0667,0
1239197,239.8333,4.366666,7.6,6.4,76.4,974,0
1239198,226.8333,4.866666,6.5,6.4,76.46667,974.0999,0
1239199,235.3333,4.733333,6.7,6.333333,76.7,974.15,0
1239200,230.6667,6.266666,7.7,6.3,76.9,974.1667,0
1239201,244.5,5.5,7.6,6.366667,76.98333,974.2,0
1239202,236.8333,6.65,8.2,6.4,76.95,974.1833,0
1239203,252.8333,5.283333,6.6,6.4,76.9,974.1667,0
1239204,235.8333,4.516666,7.2,6.449999,76.95,974.2,0
1239205,238.5,4.833333,8.5,6.5,76.8,974.2,0
1239206,246.6667,5.25,6.7,6.5,76.6,974.1833,0
1239207,238.6667,4.683333,6.4,6.533333,76.6,974.1833,0
1239208,248,5.949999,7.8,6.6,76.33334,974.2166,0
1239209,250.8333,4.9,8.6,6.6,76.33334,974.2,0
1239210,238,5.533333,7.2,6.6,76.15,974.1667,0
1239211,242.3333,4.35,6.1,6.633333,76.03333,974.1667,0
1239212,242.6667,4.266666,6.9,6.699999,75.96667,974.2,0
1239213,238,5.983333,8.9,6.699999,75.68333,974.15,0
1239214,238.3333,5.733333,7.2,6.699999,75.43333,974.15,0
1239215,250,5.833333,9.7,6.766666,75.2,974.1333,0
1239216,230.5,4.816667,6.6,6.8,74.95,974.0999,0
1239217,247.3333,4.433333,7.9,6.8,74.93333,974.15,0
1239218,251.5,6.75,8.8,6.816666,74.96667,974.15,0
1239219,231.3333,6.3,10.7,6.9,74.68333,974.0833,0
1239220,242.5,4.816667,6.7,6.9,74.55,974.15,0
1239221,250.1667,3.933333,5.4,6.9,74.53333,974.1333,0
1239222,239.6667,5.883333,10.2,6.9,74.26666,974.1333,0
1239223,243.1667,6.133333,8.6,6.9,74.26667,974.1833,0
1239224,243.8333,4.283333,7.7,6.9,74.21667,974.1667,0
1239225,245.6667,6.516666,8,6.9,74.16666,974.2,0
1239226,240.3333,6.083333,7.7,6.9,73.95,974.2,0
1239227,239.5,6.666667,9.6,6.9,73.91666,974.2333,0
1239228,236.8333,4.533333,7.2,6.9,73.93333,974.3,0
1239229,227.8333,6.966667,9.4,6.816666,74.06667,974.2833,0
1239230,231.1667,3.816667,6.8,6.8,74,974.3499,0
1239231,244.5,5.066667,6.3,6.8,74.05,974.3833,0
1239232,239.5,4.466667,5.4,6.8,74.11666,974.4666,0
1239233,230.6667,6.35,7.9,6.733333,74.11666,974.4,0
1239234,229.8333,7.583333,9.7,6.75,74.1,974.4333,0
1239235,228.1667,5.766666,8.2,6.783333,73.8,974.45,0
1239236,233.8333,5.8,8.6,6.8,73.58333,974.4833,0
1239237,237.6667,5.6,8,6.8,73.61666,974.5,0
1239238,231.6667,4.466667,5.5,6.8,73.56667,974.5166,0
1239239,238,5.766666,6.8,6.866667,73.43333,974.5333,0
1239240,234.1667,5.666666,6.9,6.9,73.35,974.5166,0
1239241,231.8333,4.816667,6.7,6.9,73.35,974.4833,0
1239242,235.3333,6.633333,7.3,6.9,73.58333,974.5,0
1239243,244.5,5.266666,8.2,6.85,73.51666,974.5667,0
1239244,222.5,4.533333,5.9,6.8,73.45,974.4833,0
1239245,225.8333,4.666667,7.2,6.8,73.46667,974.4666,0
1239246,225.8333,6.199999,7.6,6.8,73.61666,974.4333,0
1239247,229.6667,5.283333,7.2,6.8,73.63333,974.5166,0
1239248,226.3333,5.616666,7.5,6.8,73.83334,974.5166,0
1239249,226.8333,5.983333,7.9,6.8,74.01666,974.5333,0
1239250,226.6667,5.766666,7.6,6.699999,74.11666,974.5667,0
1239251,224.1667,5.2,6.5,6.699999,74.25,974.5999,0
1239252,222.5,5,6.9,6.699999,74.46667,974.6166,0
1239253,231.3333,4.433333,5.9,6.699999,74.66666,974.6166,0
1239254,231.6667,4.466667,5.9,6.699999,74.71667,974.5999,0
1239255,235.5,4.5,5.6,6.699999,74.8,974.5999,0
1239256,233.6667,4.316666,5.7,6.699999,74.85,974.5999,0
1239257,234.6667,4.516666,5.9,6.699999,75.01666,974.6333,0
1239258,225.8333,4.5,5.1,6.699999,75.11666,974.6833,0
1239259,231.5,5.25,6.3,6.699999,74.98333,974.7,0
1239260,220.1667,3.933333,4.8,6.699999,74.95,974.6833,0
1239261,216.8333,3.9,5.5,6.699999,75.15,974.6667,0
1239262,218.6667,4.45,5.5,6.699999,75.08333,974.6667,0
1239263,217.8333,3.616667,5,6.699999,75.33334,974.7,0
1239264,213.6667,2.633333,4.1,6.783333,75.41666,974.6333,0
1239265,223.3333,3.383333,5.5,6.8,75.25,974.7,0
1239266,221.5,3.216666,4.7,6.8,75.05,974.6833,0
1239267,213.6667,3.033333,3.9,6.8,75.2,974.6667,0
1239268,229.1667,3.633333,4.6,6.8,75.26666,974.6166,0
1239269,222.5,3.483333,4.5,6.8,75.35,974.6166,0
1239270,234.6667,3.616667,5.4,6.733333,75.5,974.5999,0
1239271,223.1667,4.383333,6,6.699999,75.64999,974.5667,0
1239272,235.1667,4.233333,5.3,6.699999,75.91666,974.5999,0
1239273,227.3333,3.433333,5.2,6.699999,76.28333,974.5999,0
1239274,226.5,4.45,6.2,6.683333,76.36667,974.5999,0
1239275,233.1667,4.616666,5.8,6.6,76.56667,974.6166,0
1239276,241.1667,4.833333,6.2,6.6,76.8,974.5999,0
1239277,221.8333,3.516666,6,6.6,76.98333,974.5999,0
1239278,236.5,5.433333,6.7,6.6,77.26666,974.6166,0.1166667
1239279,229,5.3,7.8,6.6,77.55,974.5999,0.75
1239280,232.8333,5.416667,7,6.566666,77.76666,974.6166,0.9333333
1239281,239.6667,4.8,7,6.5,78.06667,974.5999,0.7166666
1239282,222.5,3.566667,4.5,6.5,78.36666,974.5833,0.09999999
1239283,223.6667,4.383333,6.5,6.5,78.76666,974.55,0.95
1239284,243,4.3,6.6,6.5,79.14999,974.5999,1.25
1239285,231.1667,3.65,4.3,6.5,79.33334,974.5999,0.3166667
1239286,231.1667,4.983333,6.6,6.5,79.61666,974.5999,0.15
1239287,234.6667,5,6.4,6.5,79.86667,974.5667,0.1333333
1239288,239.5,4.166667,7.3,6.5,80.08333,974.5999,0.01666667
1239289,242.5,5.15,7.1,6.5,79.98333,974.5833,0
1239290,230,5.083333,7.2,6.5,80.18333,974.5999,0
1239291,253.5,3.7,5.4,6.5,80.31667,974.5667,0
1239292,242,6.133333,7.3,6.5,80.26666,974.5833,0.1166667
1239293,243.3333,4.15,6.1,6.5,80.21667,974.5166,0.3833333
1239294,253,5.4,7.8,6.566666,80.2,974.5833,0.5666667
1239295,235.1667,4.5,6.8,6.6,80.21667,974.5667,0.4833333
1239296,247.8333,5.1,6.3,6.6,80.26666,974.5833,0.1666667
1239297,248.1667,4.483333,5.9,6.6,80.3,974.5833,0.06666667
1239298,240.6667,4.133333,4.9,6.6,80.2,974.55,0
1239299,240.5,4.316667,5.4,6.6,80.16666,974.5667,0
1239300,243.3333,6,10.1,6.6,79.98333,974.6166,0
1239301,244.1667,5.366666,7.3,6.6,79.64999,974.5667,0
1239302,241.3333,3.816667,5.3,6.666666,79.64999,974.5999,0
1239303,237.5,4.316667,5.5,6.699999,79.61666,974.6166,0
1239304,226.6667,3.75,5.6,6.699999,79.51666,974.5999,0
1239305,246.8333,5.9,8.7,6.699999,79.18333,974.6667,0
1239306,243.3333,5.033333,6.4,6.699999,78.91666,974.65,0
1239307,239.5,3.883333,5.8,6.8,78.81667,974.6333,0
1239308,236.8333,5.949999,8.3,6.8,78.46667,974.5833,0
1239309,244.8333,6.55,9,6.8,78.16666,974.6333,0
1239310,258.1667,5.1,7,6.85,77.88333,974.6667,0
1239311,246.8333,6.6,8.5,6.9,77.66666,974.6833,0
1239312,256.1667,3.966666,5.5,6.9,77.58333,974.7166,0
1239313,249.5,4.366666,6.9,6.9,77.63333,974.7166,0.01666667
1239314,235.5,5.533333,7.1,6.933333,77.64999,974.7166,0.1833333
1239315,241.8333,5.166667,7.7,7,77.66666,974.7666,0
1239316,238.1667,6.633333,8,7,77.66666,974.7,0
1239317,246.3333,5.433333,7.6,7,77.73333,974.7333,0.1
1239318,230.6667,3.466666,5,7,78.06667,974.7,0.4
1239319,243.3333,3.5,4.4,7,78.26666,974.7666,0.1166667
1239320,231.8333,3.3,4.6,6.916667,78.45,974.7333,0
1239321,228.8333,4.05,6.3,6.9,78.61666,974.7666,0
1239322,225.8333,4.133333,5.6,6.9,78.56667,974.75,0
1239323,221.8333,3.566667,5,6.9,78.61666,974.7,0
1239324,256.8333,3.333333,4.1,6.9,78.58333,974.7,0
1239325,233.1667,2.45,3.3,6.9,78.56667,974.7666,0
1239326,225.6667,2.35,3.4,6.9,78.7,974.75,0
1239327,208.5,2.316667,3.3,6.9,78.76666,974.8,0
1239328,218.8333,2.233333,3.4,6.9,78.9,974.8,0
1239329,221.1667,1.916667,2.8,6.9,79,974.8,0
1239330,213.1667,1.866667,3.2,6.866667,79.08333,974.8,0
1239331,212.6667,4.583333,6.5,6.8,78.88333,974.7333,0
1239332,220.1667,4.516667,5.1,6.8,78.53333,974.7166,0
1239333,235.8333,3.6,4.5,6.8,78.5,974.7833,0
1239334,232.1667,3.383333,4.6,6.8,78.43333,974.7,0
1239335,216.6667,3.083333,3.6,6.783333,78.4,974.6833,0
1239336,225.6667,3.316667,5,6.716667,78.48333,974.6333,0
1239337,220.1667,3.766666,4.5,6.699999,78.4,974.7,0
1239338,219,4.15,5.6,6.699999,78.46667,974.75,0
1239339,223,4.566667,6.3,6.699999,78.5,974.7166,0
1239340,227.1667,3.833333,4.9,6.699999,78.5,974.7833,0
1239341,216,3.716666,5.4,6.699999,78.5,974.7333,0
1239342,219.8333,4.816667,6.1,6.699999,78.5,974.7833,0
1239343,226,4.383333,7.4,6.699999,78.53333,974.8167,0
1239344,232.6667,5.816666,7.8,6.699999,78.5,974.8,0
1239345,232.5,3.483333,5.2,6.699999,78.51666,974.8,0
1239346,216.3333,3.7,4.7,6.699999,78.63333,974.8167,0
1239347,209,2.033333,3,6.699999,78.78333,974.8,0
1239348,222,3.55,4.8,6.699999,78.81667,974.8666,0
1239349,230.6667,4.1,6.3,6.699999,78.95,974.7833,0
1239350,222.8333,4.4,5.5,6.699999,79,974.8,0
1239351,228.8333,3.6,4.9,6.699999,79,974.8,0
1239352,226.5,4.783333,6.5,6.699999,78.95,974.8167,0
1239353,244,5.65,7.1,6.699999,78.86667,974.8333,0
1239354,230.8333,4.683333,6.6,6.716667,78.7,974.8,0
1239355,226.5,4.1,5.5,6.8,78.6,974.8,0
1239356,221.3333,4.033333,5.3,6.8,78.56667,974.75,0
1239357,224.6667,3.25,4.5,6.8,78.58333,974.8,0
1239358,209.5,3.466666,4.7,6.8,78.6,974.8,0
1239359,222.1667,3.3,4.8,6.8,78.7,974.8,0
1239360,221.6667,3.4,5.5,6.8,78.78333,974.8,0
1239361,228.5,3.666666,4.5,6.8,78.8,974.7,0
1239362,235.3333,2.95,4,6.8,78.88333,974.7,0
1239363,219.5,2.933333,3.9,6.8,79,974.7,0
1239364,210.1667,3.683333,5.6,6.75,79.08333,974.6166,0
1239365,222.1667,3.75,4.9,6.699999,79.1,974.5999,0
1239366,202.5,3.35,5.9,6.699999,79.06667,974.5999,0
1239367,217.6667,4.266666,5.8,6.699999,78.9,974.5999,0
1239368,204.3333,2.766666,4.4,6.699999,78.75,974.5999,0
1239369,198.3333,3.75,4.8,6.699999,78.66666,974.6166,0
1239370,205,4.166667,5.9,6.699999,78.5,974.6166,0
1239371,212.8333,4.65,6.2,6.699999,78.23333,974.6333,0
1239372,189.5,3.383333,5.1,6.699999,78.03333,974.6833,0
1239373,205,3.133333,4.7,6.699999,77.95,974.7166,0
1239374,209.3333,3.666667,5.4,6.699999,77.88333,974.7,0
1239375,212.3333,4.75,7.2,6.699999,77.71667,974.7,0
1239376,226,4.016667,6.3,6.699999,77.48333,974.75,0
1239377,219,3.666667,6,6.699999,77.3,974.8,0
1239378,213.8333,4.983333,6.7,6.699999,77.23333,974.8,0
1239379,216.1667,4.9,6.6,6.699999,77.03333,974.8167,0
1239380,231.6667,4.116666,5.7,6.699999,76.9,974.8666,0
1239381,230,3.05,3.9,6.699999,76.86667,974.8,0
1239382,223,3.866667,5.1,6.699999,76.83334,974.8,0
1239383,218.1667,3.266666,4.7,6.699999,76.8,974.8167,0
1239384,223.8333,3.683333,4.9,6.699999,76.8,974.8167,0
1239385,232.3333,5.933333,8.7,6.699999,76.81667,974.8833,0
1239386,232.6667,4,5.2,6.783333,76.7,974.9,0
1239387,219.1667,4.3,6.7,6.8,76.7,974.8666,0
1239388,214.1667,3.766666,5.9,6.8,76.66666,974.9,0
1239389,217.6667,3.116667,5,6.8,76.64999,974.9,0
1239390,210.6667,1.566667,2.5,6.8,76.8,974.9,0
1239391,241.6667,2.133333,3,6.8,76.98333,974.9,0
1239392,218.6667,3.516666,4.9,6.716667,76.91666,974.9,0
1239393,211.5,3.316667,4.5,6.699999,77,974.9,0
1239394,215.3333,2.983333,3.8,6.699999,77.05,974.9167,0
1239395,233.3333,2.75,3.5,6.699999,77.14999,974.9833,0.01666667
1239396,222.5,2.4,3.1,6.699999,77.26667,975,0.08333334
1239397,232.5,1.9,2.6,6.699999,77.4,974.9666,0
1239398,192.3333,2.3,3.2,6.699999,77.63333,974.9,0.06666667
1239399,210.5,2.116667,2.7,6.699999,77.96667,974.9,0.85
1239400,217,2.483333,3.7,6.699999,77.91666,974.9333,0.8166666
1239401,227.1667,2.166667,3.1,6.616666,78.03333,974.95,0.2666667
1239402,217.8333,3.133333,4.9,6.6,78.25,974.9,0
1239403,230,3.45,4.1,6.6,78.41666,975,0
1239404,221,4.966667,6.5,6.6,78.51666,974.9333,0.3833333
1239405,219.3333,5.266666,8.4,6.6,78.64999,974.8499,0.8999999
1239406,218.1667,4.933333,6.7,6.6,78.7,974.8833,0.8166666
1239407,232.8333,5.2,6.9,6.6,78.71667,974.9,0.65
1239408,230.6667,6.683333,8.5,6.6,78.41666,974.9,1.116667
1239409,225.6667,5.983333,7,6.6,78.43333,974.8499,0.45
1239410,230.6667,5.05,6.2,6.566666,78.51666,974.9,0.4
1239411,223.8333,4.766666,6.2,6.5,78.64999,974.9,0.15
1239412,221.5,4.366666,5.5,6.5,78.73333,974.9,0
1239413,221.5,3.45,4.3,6.5,78.63333,974.9,0
1239414,235.3333,4.016666,6.3,6.416667,78.51666,974.9,0
1239415,229.5,4.6,5.9,6.4,78.5,974.9,0
1239416,228.3333,4.5,6.2,6.383333,78.18333,974.9,0
1239417,238.3333,5.25,6.4,6.3,78,974.95,0
1239418,239,4.616666,5.8,6.3,77.9,974.9333,0
1239419,230.8333,4.766666,7,6.3,77.81667,974.95,0
1239420,231.8333,4.166667,5.1,6.3,77.83334,975,0
1239421,223.5,4.75,6.5,6.3,77.75,974.95,0
1239422,220.3333,4.2,5.7,6.3,77.7,974.9333,0
1239423,227.1667,3.266666,5.3,6.3,77.8,974.9666,0
1239424,220.5,4.116666,5.7,6.3,77.85,974.9,0
1239425,231.3333,4.933333,8,6.3,77.85,974.9,0.35
1239426,223.8333,5.516666,7.5,6.3,77.63333,974.8833,0.8833333
1239427,227.1667,4.05,5.3,6.3,77.7,974.9167,0.4166667
1239428,225,3.366667,4.8,6.3,77.76667,974.9,0.4666667
1239429,222.1667,3.083333,5.1,6.25,77.91666,974.9,0.4666667
1239430,232.6667,3.133333,4.9,6.199999,78.08333,974.8666,0.01666667
1239431,217.1667,2.933333,4.7,6.199999,78.21667,974.8666,0
1239432,224,2.65,3.6,6.199999,78.45,974.9,0.35
1239433,222.5,2.566667,3.8,6.199999,78.7,974.9,0.06666667
1239434,232.6667,2.466666,3.4,6.166666,78.95,974.9,0.25
1239435,223.8333,2.066667,2.8,6.1,79.16666,974.8499,0.1666667
1239436,202.1667,2.933333,3.5,6.1,79.4,974.8,0.09999999
1239437,203,2.283333,3.6,6.1,79.61666,974.8,0
1239438,195.1667,2.533333,3.8,6.1,79.71667,974.8,0
1239439,192.6667,3.716666,5.6,6.1,79.7,974.7333,0
1239440,199.3333,2.583333,3.5,6.1,79.56667,974.75,0
1239441,203.3333,2.633333,3.7,6.1,79.61666,974.75,0
1239442,210.5,3.8,5.1,6.1,79.46667,974.7166,0
1239443,198.6667,2.916666,4.5,6.1,79.16666,974.7,0
1239444,216.8333,4.05,5.4,6.1,79.06667,974.7,0
1239445,226.1667,4.133333,5.8,6.1,78.73333,974.7166,0
1239446,235,3.283333,4.6,6.15,78.55,974.7,0
1239447,208.6667,2.3,3.4,6.199999,78.6,974.6833,0
1239448,228.1667,2.733333,4.2,6.199999,78.6,974.6166,0
1239449,229,3.1,3.7,6.199999,78.53333,974.5999,0
1239450,235.1667,2.483333,3.1,6.199999,78.56667,974.5999,0
1239451,237.5,1.65,2.1,6.199999,78.61666,974.5999,0
1239452,248.5,2.033333,2.8,6.199999,78.7,974.5999,0
1239453,238.3333,2.183333,2.9,6.199999,78.63333,974.5999,0
1239454,245.5,2.166667,3.1,6.199999,78.6,974.65,0
1239455,247.5,2.25,2.9,6.199999,78.45,974.65,0
1239456,260.5,1.433333,1.8,6.199999,78.4,974.6833,0
1239457,255.5,1.7,2.4,6.233333,78.4,974.7,0
1239458,246.1667,1.683333,2.1,6.266666,78.4,974.6667,0
1239459,267.1667,1.166667,1.6,6.3,78.3,974.6333,0
1239460,253.8333,1.1,1.8,6.3,78.4,974.5999,0
1239461,239.5,1.016667,1.3,6.3,78.5,974.6333,0
1239462,265.6667,1.516667,2.2,6.3,78.5,974.65,0
1239463,258.8333,1.616667,1.9,6.3,78.4,974.6166,0
1239464,240.6667,1.4,2.1,6.3,78.5,974.6166,0
1239465,241.8333,1.283333,1.9,6.3,78.41666,974.65,0
1239466,255.5,0.9666666,1.4,6.3,78.4,974.6833,0
1239467,254.1667,0.8166666,1.1,6.3,78.48333,974.7,0
1239468,240.5,0.8833333,1.3,6.3,78.5,974.7,0
1239469,247,1.116667,1.7,6.3,78.51666,974.7,0
1239470,236.3333,1.533333,2.4,6.3,78.56667,974.6333,0.05
1239471,216.6667,1.25,1.8,6.3,78.6,974.5999,0.1666667
1239472,216,1.166667,1.6,6.3,78.6,974.5999,0
1239473,194.8333,1.066667,1.3,6.3,78.75,974.5999,0
1239474,189.3333,1.116667,1.4,6.3,78.91666,974.5999,0
1239475,194.3333,1.383333,1.8,6.3,78.86667,974.5999,0
1239476,194.1667,1.266667,1.7,6.3,78.81667,974.5999,0
1239477,196.3333,1.383333,1.8,6.3,78.9,974.5999,0
1239478,202,0.9666666,1.7,6.3,79.11666,974.5999,0
1239479,193.8333,1.3,1.8,6.266666,79.3,974.5999,0
1239480,205.6667,1.1,1.5,6.3,79.26667,974.5999,0
1239481,208,1.35,2.5,6.3,79.31667,974.5999,0
1239482,238.8333,0.95,1.3,6.3,79.36667,974.5999,0
1239483,231.8333,1.15,1.6,6.3,79.36667,974.5999,0
1239484,241.6667,0.8666666,1.2,6.3,79.41666,974.5999,0
1239485,291.5,0.6166666,1.1,6.3,79.53333,974.5999,0
1239486,264.6667,1.283333,1.8,6.3,79.71667,974.5999,0.6
1239487,265.1667,1.75,2,6.3,79.81667,974.5833,1.666667
1239488,264.5,0.7833333,1.2,6.3,79.9,974.5,0.3
1239489,257.8333,0.8166667,1.4,6.3,79.93333,974.5,0
1239490,272.8333,1.083333,1.7,6.3,80.05,974.5,0
1239491,245.3333,1.35,2,6.3,80.18333,974.5,0
1239492,268.6667,1.333333,1.6,6.3,80.26667,974.55,0.03333334
1239493,282.6667,0.9999999,1.4,6.3,80.3,974.5999,0.2
1239494,294.5,1.166667,2.4,6.3,80.36667,974.5999,0.2333333
1239495,300.6667,1.2,1.9,6.3,80.53333,974.5999,0.2166667
1239496,285.3333,1,1.4,6.3,80.6,974.5667,0
1239497,264.3333,1.416667,2.1,6.3,80.64999,974.5999,0.5166667
1239498,285.8333,1.666667,2.3,6.3,80.75,974.5999,2.066667
1239499,279,1.25,1.6,6.3,80.85,974.5999,3.516666
1239500,285,1.166667,1.5,6.3,80.93333,974.5999,3.55
1239501,281.3333,1.316667,1.8,6.3,81.06667,974.5999,3.216666
1239502,293.1667,0.95,2,6.3,81.23333,974.5999,2.966666
1239503,306.3333,1.066667,1.6,6.3,81.31667,974.55,3.2
1239504,289.5,1.55,2.2,6.3,81.46667,974.5333,2.083333
1239505,264.1667,1.133333,1.6,6.3,81.64999,974.5999,1.1
1239506,251.1667,1.316667,1.8,6.3,81.78333,974.5999,3.083333
1239507,250,1.466667,2,6.3,81.9,974.5999,2.283333
1239508,236,1.266667,1.6,6.216667,82.01666,974.5833,2.083333
1239509,210.8333,1.05,1.4,6.199999,82.13333,974.5,0.4166667
1239510,220.5,0.7,1.8,6.199999,82.23333,974.5,0.25
1239511,225.6667,1.133333,1.9,6.199999,82.36667,974.5,0.06666667
1239512,233.1667,0.5666667,1,6.199999,82.48333,974.5,0
1239513,269.5,0.2666667,0.4,6.166666,82.55,974.5,0
1239514,237.8333,0.8,1.4,6.1,82.66666,974.5,0
1239515,245.3333,1.416667,1.9,6.1,82.8,974.5333,0
1239516,252.3333,1.433333,1.8,6.1,82.95,974.5999,0.03333334
1239517,245.5,1.633333,1.9,6.1,83.06667,974.5999,0.1666667
1239518,250.5,1.266667,1.7,6.1,83.13333,974.6166,0.1166667
1239519,273.3333,1.333333,1.9,6.1,83.25,974.5999,0.1166667
1239520,291.1667,1.266667,1.9,6.1,83.41666,974.6833,0.6
1239521,287.1667,2.283333,3.7,6.1,83.56667,974.7,1.716667
1239522,294,1.983333,2.9,6.1,83.75,974.8,3.166667
1239523,316.5,1.983333,3.1,6.1,83.93333,974.8,5.133333
1239524,295.1667,2.033333,2.6,6.1,84.06667,974.8,5.783333
1239525,308,1.016667,1.5,6.1,84.21667,974.7166,6.016666
1239526,234,0.2833333,0.8,6.1,84.3,974.7,5
1239527,275.8333,0.75,1.1,6.1,84.38333,974.7,6.25
1239528,269.8333,0.7166666,1.2,6.1,84.5,974.7333,2.983333
1239529,254,1.433333,2.5,6.1,84.56667,974.8167,0.05
1239530,238.3333,1.816667,2.7,6.1,84.68333,974.8167,0
1239531,241.1667,1.583333,2.3,6.033333,84.78333,974.8,0
1239532,227,1.716667,2.4,6,84.81667,974.7666,0
1239533,207.5,1.916667,2.3,6,84.96667,974.7666,0
1239534,238.8333,2.733333,3.4,6,84.91666,974.7,0
1239535,280.1667,2.266667,3.7,5.9,84.91666,974.7,0
1239536,214.6667,1.933333,3,5.9,85.08333,974.7,0
1239537,215.6667,1.15,2.4,5.9,85.1,974.7333,0
1239538,242.3333,1.783333,2.7,5.883333,85.1,974.7166,0
1239539,219.3333,2,2.4,5.8,85.13333,974.7,0
1239540,241.3333,2.583333,4.1,5.8,85.11666,974.7166,0
1239541,231,3.5,4.5,5.783333,84.61666,974.7333,0
1239542,248.6667,3.416667,4.1,5.699999,84.21667,974.8,0
1239543,245.6667,2.433333,3.3,5.699999,84.05,974.8,0
1239544,242.6667,2.783333,3.7,5.699999,83.91666,974.8167,0
1239545,246.8333,3.383333,5.4,5.699999,83.65,974.8499,0
1239546,240.6667,3.433333,4.7,5.699999,83.06667,974.8,0
1239547,244,3.4,4.5,5.699999,82.78333,974.8,0
1239548,226.3333,2.433333,3.5,5.699999,82.61666,974.8167,0
1239549,239.6667,4.166667,5.7,5.699999,82.3,974.8,0
1239550,240.1667,4.716667,6.6,5.699999,81.85,974.8,0
1239551,235.3333,3.533333,4.9,5.699999,81.53333,974.8333,0
1239552,250.3333,3.55,5,5.699999,81.43333,974.8666,0
1239553,242.1667,4.083333,4.8,5.699999,81.28333,974.9,0
1239554,241.1667,4.616666,6.4,5.699999,81.16666,974.8666,0
1239555,243.8333,5.783333,8.2,5.699999,81.01666,974.9,0
1239556,234.8333,4.45,5.7,5.699999,81,974.9,0
1239557,227.5,3.8,5.7,5.699999,81.03333,974.8833,0
1239558,233,4.316667,6.1,5.699999,81.11666,974.9,0
1239559,228,4.683333,6,5.699999,81.14999,974.8833,0
1239560,238.8333,4.733333,5.8,5.699999,81.2,974.9,0
1239561,237.8333,5.033333,6.3,5.699999,81.2,974.9666,0
1239562,234.3333,5.433333,7.6,5.699999,81.13333,974.95,0
1239563,238.3333,4.316667,5.7,5.699999,81.2,975,0
1239564,233.8333,3.95,6.1,5.699999,81.26667,975,0
1239565,231,4.666667,6.8,5.699999,81.38333,974.9833,0
1239566,238.3333,5.15,6.9,5.699999,81.33334,975.0999,0
1239567,236.1667,4.633333,6.3,5.699999,81.5,975.0999,0
1239568,233.6667,4.616666,6.2,5.699999,81.41666,975.0999,0
1239569,224.6667,3.816667,4.8,5.699999,81.5,975.0833,0
1239570,218.1667,3.2,4.4,5.699999,81.61666,975.0999,0
1239571,225.1667,4.533333,7.4,5.699999,81.63333,975.0999,0
